RK,Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,IBB,HBP,SAC,SF,TB,XBH,GDP,GO,AO,GO_AO,NP,PA
524,"Ellis, A",MIA,C,51,143,17,30,5,0,6,14,12,29,0,0,.210,.298,.371,.669,0,6,2,0,53,11,6,52,40,1.30,641,163
525,"Greinke, Z",ARI,P,30,62,4,13,4,0,0,4,2,18,0,0,.210,.246,.274,.520,0,1,5,0,17,4,0,19,17,1.12,295,70
526,"Gallo, J",TEX,3B,145,449,85,94,18,3,41,80,75,196,7,2,.209,.333,.537,.869,1,8,0,0,241,62,3,65,97,0.67,2242,532
527,"Canha, M",OAK,RF,57,173,16,36,13,1,5,14,7,56,2,0,.208,.262,.382,.644,0,6,0,1,66,19,5,35,52,0.67,822,187
528,"Gordon, A",KC,LF,148,476,52,99,20,2,9,45,45,126,7,4,.208,.293,.315,.608,3,14,2,4,150,31,7,135,129,1.05,2200,541
529,"Cordoba, A",SD,SS,100,202,17,42,2,2,4,15,18,54,2,2,.208,.282,.297,.579,1,4,0,3,60,8,2,65,46,1.41,861,227
530,"Kivlehan, P",CIN,RF,115,178,23,37,5,1,9,26,22,61,1,2,.208,.304,.399,.703,1,3,0,1,71,15,2,45,38,1.18,799,204
531,"Cecchini, G",NYM,2B,32,77,4,16,2,0,1,7,4,19,0,1,.208,.256,.273,.529,1,1,0,0,21,3,3,25,20,1.25,294,82
532,"Perez, R",CLE,C,73,217,22,45,12,0,8,38,26,71,0,1,.207,.291,.373,.664,0,0,4,1,81,20,4,69,41,1.68,1096,248
533,"Moss, B",KC,DH,118,362,41,75,14,0,22,50,37,128,2,0,.207,.279,.428,.707,0,0,0,2,155,36,7,78,90,0.87,1648,401
534,"Bandy, J",MIL,C,60,169,14,35,6,0,6,18,15,51,1,0,.207,.287,.349,.636,0,4,0,0,59,12,5,42,46,0.91,731,188
535,"Robertson, D",TB,3B,75,218,22,45,7,2,5,19,29,73,1,1,.206,.308,.326,.634,0,4,1,2,71,14,5,58,50,1.16,1051,254
536,"Bumgarner, M",SF,P,15,34,4,7,0,0,3,5,2,11,0,0,.206,.250,.471,.721,0,0,0,0,16,3,1,11,6,1.83,136,36
536,"Puello, C",TB,RF,17,34,6,7,0,0,0,3,4,12,2,0,.206,.308,.206,.514,0,1,0,0,7,0,2,14,3,4.67,158,39
536,"Urena, R",TOR,SS,21,68,6,14,4,0,1,4,6,28,1,0,.206,.270,.309,.579,0,0,1,0,21,5,0,13,14,0.93,304,75
539,"Luplow, J",PIT,RF,27,78,6,16,3,1,3,11,6,22,0,1,.205,.276,.385,.660,0,2,0,1,30,7,4,20,25,0.80,313,87
540,"Odor, R",TEX,2B,162,607,79,124,21,3,30,75,32,162,15,6,.204,.252,.397,.649,5,8,0,4,241,54,13,165,173,0.95,2405,651
541,"Peralta, J",BOS,3B,21,54,3,11,0,0,0,0,4,13,0,0,.204,.259,.204,.462,0,0,0,0,11,0,2,19,13,1.46,219,58
542,"Bautista, J",TOR,RF,157,587,92,119,27,0,23,65,84,170,6,3,.203,.308,.366,.674,3,8,0,7,215,50,16,142,179,0.79,2977,686
543,"Graterol, J",LAA,C,48,84,5,17,4,0,0,10,1,13,0,0,.202,.207,.250,.457,0,0,0,2,21,4,4,37,23,1.61,277,87
543,"Santana, D",ATL,LF,82,168,19,34,10,2,4,23,8,41,7,0,.202,.243,.357,.600,1,1,1,0,60,16,3,63,34,1.85,625,178
545,"Saunders, M",TOR,LF,73,218,26,44,9,2,6,21,15,55,0,1,.202,.256,.344,.600,2,1,0,0,75,17,2,65,56,1.16,985,234
546,"Phegley, J",OAK,C,57,149,14,30,11,0,3,10,9,26,0,1,.201,.255,.336,.590,0,2,0,1,50,14,4,39,59,0.66,559,161
547,"Miller, B",TB,2B,110,338,43,68,13,3,9,40,63,110,5,3,.201,.327,.337,.664,4,2,0,4,114,25,5,86,83,1.04,1650,407
548,"Norris, D",TB,C,53,179,21,36,5,0,9,24,12,48,1,0,.201,.258,.380,.637,0,3,0,4,68,14,5,37,67,0.55,751,198
549,"Carter, C",OAK,1B,62,184,20,37,5,1,8,26,20,76,0,0,.201,.284,.370,.653,0,2,0,2,68,14,5,30,48,0.63,890,208
550,"Berrios, J",MIN,P,3,5,0,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400,0,0,0,0,1,0,0,1,1,1.00,13,5
550,"Cashner, A",TEX,P,2,5,0,1,0,0,0,1,0,2,0,0,.200,.167,.200,.367,0,0,1,1,1,0,0,3,1,3.00,22,7
550,"Coghlan, C",TOR,3B,36,75,7,15,2,0,1,5,9,22,0,0,.200,.299,.267,.566,0,2,1,1,20,3,2,21,21,1.00,364,88
550,"Decker, J",OAK,CF,17,50,4,10,1,1,0,1,8,17,1,1,.200,.322,.260,.582,0,1,3,0,13,2,1,15,12,1.25,261,62
550,"Gaviglio, S",KC,P,2,5,1,1,0,0,0,0,0,2,0,0,.200,.200,.200,.400,0,0,0,0,1,0,0,2,0,*.**,16,5
550,"Gossett, D",OAK,P,3,5,1,1,0,0,0,0,0,4,0,0,.200,.200,.200,.400,0,0,2,0,1,0,0,2,0,*.**,26,7
550,"Holt, B",BOS,2B,64,140,20,28,6,0,0,7,19,34,2,1,.200,.305,.243,.548,0,3,0,2,34,6,3,53,30,1.77,716,164
550,"Jimenez, U",BAL,P,3,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400,0,0,0,0,1,0,0,1,0,*.**,15,5
550,"Johnson, M",SF,2B,18,10,2,2,0,0,0,0,0,4,1,0,.200,.200,.200,.400,0,0,1,0,2,0,0,3,2,1.50,50,11
550,"LeBlanc, W",PIT,P,46,5,0,1,0,0,0,1,0,3,0,0,.200,.200,.200,.400,0,0,0,0,1,0,0,1,0,*.**,19,5
550,"McFarland, T",ARI,P,41,5,0,1,0,0,0,0,0,3,0,0,.200,.200,.200,.400,0,0,0,0,1,0,0,1,0,*.**,21,5
550,"Moroff, M",PIT,2B,56,120,19,24,4,1,3,21,16,43,0,1,.200,.302,.325,.627,0,2,1,1,39,8,0,26,29,0.90,612,140
550,"Nunez, R",OAK,LF,8,15,1,3,0,0,1,3,1,8,0,0,.200,.250,.400,.650,0,0,0,0,6,1,0,1,3,0.33,75,16
550,"Santana, E",MIN,P,3,10,3,2,1,0,0,5,0,3,0,0,.200,.200,.300,.500,0,0,0,0,3,1,0,4,1,4.00,26,10
550,"Segedin, R",LAD,3B,13,20,3,4,2,0,0,1,0,7,0,0,.200,.200,.300,.500,0,0,0,0,6,2,0,7,2,3.50,83,20
550,"Severino, L",NYY,P,2,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400,0,0,0,0,1,0,0,2,1,2.00,17,5
550,"Swihart, B",BOS,C,6,5,1,1,0,0,0,0,2,3,0,0,.200,.429,.200,.629,0,0,0,0,1,0,0,0,1,0.00,38,7
550,"Woodruff, B",MIL,P,7,10,2,2,0,0,0,0,1,2,0,0,.200,.273,.200,.473,0,0,1,0,2,0,0,7,0,*.**,46,12
568,"Valbuena, L",LAA,1B,117,347,42,69,15,0,22,65,48,106,0,2,.199,.294,.432,.727,1,1,0,5,150,37,6,85,98,0.87,1702,401
569,"Plouffe, T",TB,3B,100,283,31,56,7,0,9,19,28,88,1,2,.198,.272,.318,.590,2,1,0,1,90,16,12,83,69,1.20,1255,313
570,"Motter, T",SEA,SS,92,258,29,51,12,0,7,26,21,62,12,1,.198,.257,.326,.583,0,0,0,1,84,19,9,78,77,1.01,1115,280
570,"Orlando, P",KC,RF,39,86,9,17,3,0,2,6,1,20,1,1,.198,.225,.302,.527,0,2,0,0,26,5,3,26,26,1.00,296,90
572,"Smith, D",NYM,1B,49,167,17,33,6,0,9,26,14,49,0,0,.198,.262,.395,.658,0,1,0,1,66,15,5,55,36,1.53,742,183
573,"Barreto, F",OAK,SS,25,71,10,14,1,2,2,6,5,33,2,0,.197,.250,.352,.602,0,0,0,0,25,5,1,9,16,0.56,302,76
574,"Garver, M",MIN,C,23,46,5,9,1,3,0,3,6,15,0,0,.196,.288,.348,.636,0,0,0,0,16,4,1,12,11,1.09,219,52
575,"Morse, M",SF,1B,24,36,1,7,1,0,1,3,3,14,0,0,.194,.250,.306,.556,0,0,0,1,11,2,1,11,6,1.83,150,40
576,"De Aza, A",WSH,LF,28,62,8,12,2,3,0,9,3,16,1,0,.194,.224,.323,.546,1,0,3,2,20,5,1,20,20,1.00,262,70
576,"Robinson, S",LAA,CF,20,31,7,6,0,0,0,1,3,5,2,0,.194,.257,.194,.451,0,0,0,1,6,0,1,13,9,1.44,138,35
578,"Collins, T",DET,RF,49,150,18,29,4,1,5,14,18,55,0,4,.193,.278,.333,.611,0,0,0,1,50,10,2,29,40,0.73,697,169
578,"Ruiz, R",ATL,3B,53,150,22,29,5,0,4,19,19,41,1,0,.193,.283,.307,.590,1,1,0,3,46,9,4,54,33,1.64,683,173
580,"Napoli, M",TEX,1B,124,425,60,82,11,1,29,66,49,163,1,2,.193,.285,.428,.713,3,7,0,3,182,41,11,84,110,0.76,2132,485
581,"Blanco, A",PHI,3B,80,130,10,25,4,0,3,13,12,34,1,0,.192,.257,.292,.549,0,0,0,2,38,7,1,43,31,1.39,553,144
581,"Volquez, E",MIA,P,15,26,0,5,0,0,0,1,1,11,0,0,.192,.214,.192,.407,0,0,2,1,5,0,0,9,4,2.25,98,30
583,"Arroyo, C",SF,SS,34,125,9,24,5,0,3,14,8,32,1,2,.192,.244,.304,.548,1,1,0,1,38,8,4,53,21,2.52,533,135
584,"Kelly, T",PHI,2B,70,89,11,17,7,0,2,14,8,25,0,0,.191,.257,.337,.595,0,1,4,3,30,9,0,30,24,1.25,432,105
585,"Bird, G",NYY,1B,48,147,20,28,7,0,9,28,19,42,0,0,.190,.288,.422,.710,0,2,0,2,62,16,2,31,50,0.62,725,170
585,"Soto, G",CWS,C,13,42,5,8,0,0,3,9,4,10,0,0,.190,.271,.405,.676,0,1,0,1,17,3,2,13,14,0.93,188,48
587,"d'Arnaud, C",SD,3B,35,58,12,11,2,0,1,3,4,20,5,1,.190,.242,.276,.518,1,0,0,0,16,3,0,16,11,1.45,224,62
588,"Garneau, D",OAK,C,41,112,10,21,8,0,2,9,12,36,0,0,.188,.272,.313,.585,0,1,1,0,35,10,3,22,37,0.59,516,126
588,"Smith, T",TEX,SS,10,16,2,3,1,0,0,1,1,8,0,0,.188,.263,.250,.513,0,1,0,1,4,1,0,3,3,1.00,71,19
590,"Jankowski, T",SD,CF,27,75,10,14,2,0,0,1,9,28,4,0,.187,.282,.213,.496,0,1,2,0,16,2,2,23,14,1.64,366,87
591,"Montgomery, M",CHC,P,40,27,5,5,1,0,1,3,0,10,0,0,.185,.185,.333,.519,0,0,3,0,9,2,0,14,1,14.00,98,30
592,"Kershaw, C",LAD,P,24,49,6,9,1,0,0,2,4,13,0,0,.184,.245,.204,.449,0,0,6,0,10,1,2,29,6,4.83,236,59
593,"Stewart, C",PIT,C,51,131,8,24,1,2,0,4,9,22,0,0,.183,.241,.221,.463,1,1,3,0,29,3,3,49,42,1.17,567,144
594,"Eibner, B",LAD,LF,17,33,3,6,0,0,2,6,2,17,0,0,.182,.250,.364,.614,0,1,0,0,12,2,0,7,3,2.33,147,36
594,"Perkins, C",PHI,CF,42,88,9,16,5,0,1,8,5,23,0,0,.182,.237,.273,.510,0,2,0,2,24,6,1,27,25,1.08,348,97
594,"Ross, J",WSH,P,19,33,1,6,2,0,0,1,1,16,0,0,.182,.206,.242,.448,0,0,3,0,8,2,1,12,3,4.00,148,37
594,"Worley, V",MIA,P,25,22,0,4,0,0,0,3,0,8,0,0,.182,.182,.182,.364,0,0,5,0,4,0,1,16,0,*.**,74,27
598,"Herrmann, C",ARI,C,106,226,35,41,7,0,10,27,29,67,5,0,.181,.273,.345,.619,0,0,0,1,78,17,1,59,61,0.97,1091,256
599,"Featherston, T",TB,2B,17,39,6,7,1,0,2,6,5,15,1,0,.179,.277,.359,.636,0,1,0,2,14,3,1,9,11,0.82,212,47
600,"Franklin, N",LAA,LF,66,106,9,19,3,1,2,12,10,22,2,0,.179,.269,.283,.552,0,3,0,0,30,6,1,38,28,1.36,476,119
601,"Saladino, T",CWS,2B,79,253,23,45,9,2,0,10,23,67,5,4,.178,.254,.229,.484,0,3,2,0,58,11,5,69,79,0.87,1153,281
602,"Marquez, G",COL,P,26,45,4,8,2,0,0,5,0,18,0,0,.178,.178,.222,.400,0,0,8,0,10,2,1,27,1,27.00,172,53
603,"Martinez, C",STL,P,31,62,5,11,3,0,0,11,1,19,0,0,.177,.203,.226,.429,0,1,5,0,14,3,1,33,5,6.60,238,69
604,"Beckham, G",SEA,2B,11,17,2,3,0,0,0,0,1,2,1,0,.176,.222,.176,.399,0,0,0,0,3,0,2,9,5,1.80,63,18
605,"Kelly, C",STL,C,34,69,5,12,3,0,0,6,5,11,0,0,.174,.240,.217,.457,0,1,0,0,15,3,3,29,20,1.45,284,75
605,"Verdugo, A",LAD,CF,15,23,1,4,0,0,1,1,2,4,0,1,.174,.240,.304,.544,0,0,0,0,7,1,1,10,6,1.67,101,25
607,"Jones, R",SF,1B,53,150,12,26,5,2,2,5,10,52,1,0,.173,.244,.273,.517,3,4,0,0,41,9,3,32,43,0.74,586,164
608,"Marte, J",LAA,1B,45,127,10,22,5,0,4,14,13,34,1,0,.173,.269,.307,.576,0,4,0,1,39,9,2,40,36,1.11,543,145
609,"Taijeron, T",NYM,RF,26,52,3,9,2,0,1,3,5,24,0,0,.173,.271,.269,.540,0,2,0,0,14,3,1,12,8,1.50,246,59
610,"Espinosa, D",TB,SS,93,266,30,46,10,0,6,31,21,109,4,5,.173,.245,.278,.523,1,5,1,2,74,16,2,55,61,0.90,1104,295
611,"Profar, J",TEX,SS,22,58,8,10,2,0,0,5,9,14,1,1,.172,.294,.207,.501,0,1,2,0,12,2,0,17,19,0.89,279,70
611,"Severino, P",WSH,C,17,29,0,5,1,0,0,3,2,10,0,0,.172,.226,.207,.433,1,0,0,0,6,1,0,6,8,0.75,105,31
613,"Martin, L",CHC,OF,49,128,14,22,3,1,3,9,8,33,7,4,.172,.232,.281,.513,1,2,0,0,36,7,2,41,34,1.21,521,138
614,"Alcantara, A",CIN,2B,70,105,13,18,3,1,1,7,2,38,2,0,.171,.187,.248,.435,0,0,1,0,26,5,2,33,19,1.74,415,108
615,"Refsnyder, R",TOR,2B,52,88,8,15,2,1,0,0,8,17,4,1,.170,.247,.216,.463,1,1,0,0,19,3,2,33,25,1.32,354,98
616,"Jones, J",DET,CF,56,141,14,24,3,1,3,13,9,65,6,2,.170,.240,.270,.510,0,4,0,0,38,7,5,36,21,1.71,593,154
616,"Leake, M",SEA,P,26,47,2,8,1,0,0,4,3,15,0,0,.170,.220,.191,.411,0,0,5,0,9,1,2,20,11,1.82,184,55
616,"Lobaton, J",WSH,C,51,141,11,24,3,0,4,11,14,35,0,0,.170,.248,.277,.525,1,1,1,1,39,7,5,55,34,1.62,627,158
619,"Mondesi, A",KC,SS,25,53,4,9,1,0,1,3,3,22,5,2,.170,.214,.245,.460,0,0,4,0,13,2,2,17,11,1.55,205,60
620,"Bonilla, L",CIN,P,7,6,0,1,0,0,0,0,1,3,0,0,.167,.375,.167,.542,0,1,0,0,1,0,0,1,1,1.00,30,8
620,"Burns, B",KC,CF,7,6,1,1,0,0,0,0,0,1,0,1,.167,.167,.167,.333,0,0,0,0,1,0,0,1,3,0.33,29,6
620,"Davis, R",CIN,P,7,6,0,1,1,0,0,0,0,5,0,0,.167,.286,.333,.619,0,1,1,0,2,1,0,1,0,*.**,27,8
620,"Lorenzen, M",CIN,P,70,12,1,2,0,0,1,1,0,5,0,0,.167,.167,.417,.583,0,0,0,0,5,1,0,5,0,*.**,43,12
620,"Marinez, J",TEX,P,39,6,0,1,1,0,0,0,0,4,0,0,.167,.167,.333,.500,0,0,0,0,2,1,0,1,0,*.**,18,6
620,"Rodriguez, S",PIT,1B,54,132,18,22,2,0,5,8,16,57,1,0,.167,.276,.295,.572,1,4,1,0,39,7,3,31,26,1.19,593,153
620,"Stassi, B",PHI,1B,51,78,6,13,2,1,2,7,12,22,0,0,.167,.278,.295,.573,0,0,0,0,23,5,3,20,26,0.77,406,90
620,"Stassi, M",HOU,C,14,24,5,4,1,0,2,4,6,4,0,0,.167,.323,.458,.781,0,0,0,1,11,3,2,9,10,0.90,131,31
620,"Suter, B",MIL,P,21,18,1,3,0,0,0,1,0,8,0,0,.167,.211,.167,.377,0,1,2,0,3,0,0,9,0,*.**,70,21
620,"Thompson, J",PHI,P,11,12,1,2,1,0,0,0,1,5,0,0,.167,.231,.250,.481,0,0,1,0,3,1,0,4,2,2.00,46,14
620,"Urias, J",LAD,P,5,6,0,1,0,0,0,0,0,4,0,0,.167,.167,.167,.333,0,0,1,0,1,0,0,2,0,*.**,25,7
620,"Verlander, J",HOU,P,2,6,0,1,0,0,0,1,0,4,0,0,.167,.167,.167,.333,0,0,0,0,1,0,0,1,0,*.**,22,6
620,"Zimmermann, J",DET,P,3,6,0,1,0,0,0,0,0,1,0,0,.167,.167,.167,.333,0,0,0,0,1,0,0,4,0,*.**,26,6
633,"Engel, A",CWS,CF,97,301,34,50,11,3,6,21,19,117,8,1,.166,.235,.282,.517,0,8,8,0,85,20,1,68,75,0.91,1320,336
634,"Cole, G",PIT,P,32,55,3,9,1,0,1,3,1,21,0,0,.164,.179,.236,.415,0,0,12,0,13,2,1,30,8,3.75,225,68
635,"Sardinas, L",BAL,SS,29,49,3,8,0,0,0,1,4,11,1,0,.163,.226,.163,.390,0,0,0,0,8,0,1,19,12,1.58,179,53
636,"Torrens, L",SD,C,56,123,7,20,3,1,0,7,12,30,0,0,.163,.243,.203,.446,3,1,3,0,25,4,4,51,29,1.76,535,139
637,"Gillaspie, C",SF,3B,44,80,8,13,4,0,2,8,5,10,0,0,.163,.218,.288,.506,0,1,0,1,23,6,3,34,27,1.26,307,87
638,"Heisey, C",WSH,LF,38,74,8,12,3,1,1,5,5,22,0,0,.162,.215,.270,.485,0,0,0,0,20,5,1,16,25,0.64,340,79
638,"Martinez, M",CLE,2B,27,37,2,6,1,0,0,0,5,15,0,1,.162,.262,.189,.451,0,0,1,0,7,1,0,6,11,0.55,152,43
640,"Eickhoff, J",PHI,P,21,31,3,5,1,0,0,0,0,13,0,0,.161,.161,.194,.355,0,0,3,0,6,1,0,14,2,7.00,110,34
640,"Scherzer, M",WSH,P,30,62,4,10,0,0,1,5,4,16,0,0,.161,.212,.210,.422,0,0,6,0,13,1,0,29,13,2.23,247,72
642,"Bautista, R",WSH,CF,17,25,2,4,0,0,0,0,2,5,0,0,.160,.222,.160,.382,0,0,0,0,4,0,1,8,9,0.89,90,27
642,"Colon, C",MIA,2B,24,50,4,8,1,0,0,0,5,10,0,0,.160,.236,.180,.416,1,0,2,0,9,1,4,26,12,2.17,193,57
642,"Negron, K",ARI,2B,14,25,3,4,1,0,0,1,4,7,0,0,.160,.300,.200,.500,0,1,1,0,5,1,1,10,6,1.67,130,31
645,"McMahon, R",COL,1B,17,19,2,3,1,0,0,1,5,5,0,0,.158,.333,.211,.544,0,0,0,0,4,1,1,11,1,11.00,103,24
645,"Stevenson, A",WSH,CF,37,57,5,9,2,0,0,1,7,20,1,0,.158,.250,.193,.443,0,0,2,0,11,2,0,21,9,2.33,251,66
645,"Taillon, J",PIT,P,23,38,2,6,0,0,0,0,0,15,0,0,.158,.158,.158,.316,0,0,5,0,6,0,2,22,2,11.00,130,43
645,"Weaver, L",STL,P,15,19,2,3,0,0,0,1,1,9,0,0,.158,.200,.158,.358,0,0,3,0,3,0,0,10,0,*.**,84,23
649,"Schimpf, R",SD,3B,53,165,24,26,2,0,14,25,27,70,0,0,.158,.284,.424,.709,0,3,0,2,70,16,0,15,56,0.27,846,197
650,"Cain, M",SF,P,24,32,1,5,2,0,0,2,0,20,0,0,.156,.156,.219,.375,0,0,2,0,7,2,0,8,1,8.00,126,34
651,"Wade, T",NYY,SS,30,58,7,9,4,0,0,2,5,19,1,1,.155,.222,.224,.446,0,0,0,0,13,4,2,19,13,1.46,243,63
652,"Fryer, E",STL,C,34,71,7,11,3,0,0,3,11,18,0,0,.155,.277,.197,.474,0,1,0,0,14,3,3,29,16,1.81,357,83
653,"Arroyo, B",CIN,P,15,26,0,4,0,0,0,0,0,10,0,0,.154,.154,.154,.308,0,0,3,0,4,0,0,8,7,1.14,84,29
653,"Chatwood, T",COL,P,33,39,5,6,1,0,0,2,1,9,0,0,.154,.175,.179,.354,0,0,7,0,7,1,0,23,8,2.88,156,47
653,"Culberson, C",LAD,SS,15,13,0,2,1,0,0,1,2,4,0,0,.154,.267,.231,.497,0,0,0,0,3,1,2,7,2,3.50,72,15
653,"Flexen, C",NYM,P,13,13,0,2,1,0,0,0,0,7,0,0,.154,.154,.231,.385,0,0,1,0,3,1,0,4,1,4.00,49,14
653,"Freeland, K",COL,P,33,52,3,8,1,0,1,2,1,30,0,0,.154,.170,.231,.401,0,0,3,0,12,2,0,15,2,7.50,205,56
653,"Hwang, J",SF,3B,18,52,2,8,1,0,1,5,5,15,0,0,.154,.228,.231,.459,0,0,0,0,12,2,1,15,15,1.00,240,57
653,"Mejia, F",CLE,C,11,13,1,2,0,0,0,1,1,3,0,0,.154,.214,.154,.368,1,0,0,0,2,0,0,6,2,3.00,45,14
660,"Garcia, J",NYY,P,16,33,2,5,1,0,1,7,1,8,0,0,.152,.176,.273,.449,0,0,3,0,9,2,0,18,5,3.60,145,37
661,"Hannemann, J",CHC,CF,11,20,3,3,0,0,1,1,0,4,0,1,.150,.150,.300,.450,0,0,0,0,6,1,0,7,6,1.17,69,20
662,"Lester, J",CHC,P,30,54,5,8,3,0,1,6,4,26,1,0,.148,.203,.259,.463,0,0,6,1,14,4,0,22,5,4.40,253,65
663,"Dickey, R",ATL,P,30,61,0,9,0,0,0,5,0,12,0,0,.148,.148,.148,.295,0,0,7,0,9,0,0,37,10,3.70,218,68
664,"Gsellman, R",NYM,P,27,34,2,5,0,0,0,4,6,14,0,0,.147,.268,.147,.415,0,0,3,1,5,0,0,14,5,2.80,173,44
665,"Maile, L",TOR,C,46,130,10,19,5,0,2,7,3,35,1,0,.146,.176,.231,.407,0,2,0,1,30,7,2,43,36,1.19,506,136
666,"Gosselin, P",TEX,2B,40,48,3,7,2,0,0,2,2,12,0,1,.146,.180,.188,.368,0,0,0,0,9,2,1,15,15,1.00,181,50
667,"Soler, J",KC,RF,35,97,7,14,5,0,2,6,12,36,0,0,.144,.245,.258,.503,1,1,0,0,25,7,5,25,27,0.93,439,110
668,"Anderson, B",TOR,P,6,7,0,1,0,0,0,1,1,3,0,0,.143,.250,.143,.393,0,0,0,0,1,0,0,3,0,*.**,27,8
668,"Bethancourt, C",SD,C,8,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286,0,0,0,0,1,0,0,0,3,0.00,25,7
668,"Calixte, O",SF,SS,29,49,5,7,1,0,0,6,3,16,1,0,.143,.185,.163,.348,0,0,1,2,8,1,1,16,14,1.14,192,55
668,"Cardullo, S",COL,LF,15,28,2,4,0,0,0,3,3,7,0,0,.143,.250,.143,.393,0,1,0,0,4,0,0,6,11,0.55,124,32
668,"Cole, A",WSH,P,11,14,0,2,0,0,0,0,2,5,0,0,.143,.250,.143,.393,0,0,0,0,2,0,0,5,2,2.50,58,16
668,"den Dekker, M",DET,OF,4,7,1,1,0,0,0,0,1,4,0,0,.143,.250,.143,.393,0,0,0,0,1,0,0,1,1,1.00,30,8
668,"Dickson, O",LAD,LF,7,7,0,1,0,0,0,0,2,2,0,0,.143,.333,.143,.476,1,0,0,0,1,0,0,0,4,0.00,30,9
668,"Eflin, Z",PHI,P,10,21,1,3,0,0,0,2,0,13,0,0,.143,.143,.143,.286,0,0,1,0,3,0,0,4,2,2.00,71,22
668,"Mahle, T",CIN,P,4,7,1,1,0,0,0,0,0,2,0,0,.143,.250,.143,.393,0,1,0,0,1,0,0,4,0,*.**,33,8
668,"Matz, S",NYM,P,17,21,1,3,0,0,0,1,0,7,0,0,.143,.143,.143,.286,0,0,3,0,3,0,0,10,4,2.50,88,24
668,"Murphy, J",ARI,C,5,7,0,1,1,0,0,1,0,1,0,0,.143,.143,.286,.429,0,0,0,0,2,1,1,4,2,2.00,26,7
668,"Recker, A",MIN,C,6,7,1,1,0,0,0,0,0,1,0,0,.143,.143,.143,.286,0,0,0,0,1,0,1,5,1,5.00,21,7
668,"Stratton, C",SF,P,12,14,1,2,0,0,0,0,0,3,0,0,.143,.143,.143,.286,0,0,2,0,2,0,0,11,0,*.**,52,16
668,"Tomlin, J",CLE,P,3,7,0,1,0,0,0,0,0,3,0,0,.143,.143,.143,.286,0,0,0,0,1,0,0,2,1,2.00,24,7
682,"Teheran, J",ATL,P,35,57,4,8,0,0,0,6,1,17,0,0,.140,.167,.140,.307,0,1,12,1,8,0,0,36,9,4.00,231,72
683,"Lugo, S",NYM,P,18,29,4,4,2,0,1,2,0,10,0,0,.138,.138,.310,.448,0,0,5,0,9,3,1,18,3,6.00,101,34
684,"Anderson, C",MIL,P,24,52,1,7,1,0,0,3,0,29,0,0,.135,.135,.154,.288,0,0,3,0,8,1,1,16,4,4.00,205,55
685,"Turner, S",CIN,C,37,82,4,11,3,0,2,7,5,22,0,0,.134,.182,.244,.426,0,0,1,1,20,5,5,32,24,1.33,319,89
686,"Ryu, H",LAD,P,23,30,3,4,1,0,0,0,3,18,0,0,.133,.235,.167,.402,0,1,4,0,5,1,0,9,3,3.00,162,38
687,"Hill, A",SF,LF,34,68,7,9,2,1,1,7,11,13,0,0,.132,.250,.235,.485,0,0,0,1,16,4,2,18,31,0.58,334,80
688,"Lackey, J",CHC,P,31,53,2,7,1,0,0,1,3,23,1,1,.132,.179,.151,.330,0,0,5,0,8,1,0,24,4,6.00,223,61
689,"Bonifacio, E",ARI,LF,38,38,2,5,1,1,0,3,1,9,0,0,.132,.150,.211,.361,0,0,4,1,8,2,1,15,15,1.00,159,44
689,"Marrero, C",SF,LF,15,38,2,5,0,0,1,5,2,9,0,0,.132,.171,.211,.381,0,0,0,1,8,1,4,12,17,0.71,155,41
691,"Arrieta, J",CHC,P,29,61,2,8,0,1,1,5,1,32,0,0,.131,.145,.213,.358,0,0,2,0,13,2,0,14,9,1.56,263,64
692,"Strasburg, S",WSH,P,26,54,5,7,0,0,2,3,2,14,0,0,.130,.161,.241,.401,0,0,4,0,13,2,0,28,9,3.11,217,60
693,"Maeda, K",LAD,P,28,39,2,5,1,0,0,4,0,3,0,0,.128,.128,.154,.282,0,0,5,0,6,1,1,27,10,2.70,147,44
694,"Moore, M",SF,P,31,47,3,6,0,0,0,4,2,19,0,0,.128,.163,.128,.291,0,0,4,0,6,0,2,22,6,3.67,177,53
695,"Alford, A",TOR,CF,4,8,0,1,1,0,0,0,0,3,0,0,.125,.125,.250,.375,0,0,0,0,2,1,0,3,1,3.00,34,8
695,"Chen, W",MIA,P,8,8,0,1,0,0,0,0,0,3,0,0,.125,.125,.125,.250,0,0,0,0,1,0,0,1,3,0.33,32,8
695,"Conley, A",MIA,P,20,24,3,3,0,0,0,0,2,14,0,0,.125,.192,.125,.317,0,0,6,0,3,0,0,12,1,12.00,133,32
695,"Corbin, P",ARI,P,33,56,6,7,0,1,0,0,6,28,0,0,.125,.210,.161,.370,0,0,8,0,9,1,0,24,5,4.80,293,70
695,"Davies, Z",MIL,P,32,48,7,6,2,0,0,3,7,15,0,0,.125,.236,.167,.403,0,0,14,0,8,2,1,33,9,3.67,237,69
695,"Flores, R",LAA,LF,3,8,0,1,0,0,0,1,0,1,0,0,.125,.111,.125,.236,0,0,0,1,1,0,0,5,2,2.50,34,9
